,mean_mean,mean_std,mean_skewness,mean_kurtosis,std_mean,std_std,std_skewness,std_kurtosis,Class
1_1164_bk_pic.pckl,-19.938988054681648,7.516682974569449,-0.13964575760084896,0.517887317738785,25.539917739657486,0.7990751556437933,0.9833837359977174,2.3566382477895993,1.0
1_130_bk_pic.pckl,31.403981435755917,7.474141848157021,0.022434540659179047,-0.6032674228018478,8.171488625969175,2.041229959706373,0.7394848487341918,1.6332175096528527,0.0
1_899_bk_pic.pckl,-1.9039612908980115,3.5685900167655644,0.10688026806642018,-0.9421344346715357,11.74084893201929,1.3890949869189257,0.4958365991978276,1.1954941567603878,1.0
1_914_bk_pic.pckl,6.57500302009121,6.821822936124318,0.2166204235594168,-1.0702447560055068,14.91229203340731,2.8033959243121545,0.3777790507454518,0.26862925311686786,1.0
1_1319_bk_pic.pckl,-0.5701781252274347,13.88635467969537,-0.12802734749057426,-1.241240978068046,14.975608270572694,4.02758675950589,0.3597430893239298,0.40216939277243097,1.0
1_16_bk_pic.pckl,-8.708623561461756,9.313979060930455,0.19611634376755072,-0.3645346866683175,9.545789732654749,5.146387473362484,0.7564023435740946,2.7471254574282646,0.0
1_1340_bk_pic.pckl,-0.5843004108540484,18.375766505983876,-0.032698079779621025,-1.4002619841428854,18.887114082874064,3.0372422011950357,0.22791328036978067,0.17690080738274283,1.0
1_922_bk_pic.pckl,5.6684111265122334,5.473883683233176,0.25047894779218016,-0.9439178222235015,11.539152200698553,1.1761409231310962,0.3818568905787482,0.6930925739914963,1.0
1_440_bk_pic.pckl,-1.3001748852151134,10.170563032532428,0.19231714191709257,-0.937446096287516,21.407713442557988,4.679008408329275,0.44255337355033536,0.5781015997570969,0.0
1_904_bk_pic.pckl,-6.348294001653537,9.720182872556867,-0.21245922665047806,-0.8076527977071948,16.876318998123335,2.753378092459403,0.3184521065459723,0.8005282330127006,1.0
1_1171_bk_pic.pckl,1.6091804396023175,13.890472628825547,-0.07058745626803775,-1.2883403865834473,11.55478621136001,6.0288128016593925,0.32445198249280016,0.3217205694171911,1.0
1_1328_bk_pic.pckl,3.42939888839792,8.280930651934234,-0.020626749301039957,-1.2639715122701403,12.068750157221592,2.3475912433964856,0.3268201534625999,0.3741196497173089,1.0
1_978_bk_pic.pckl,51.48992899752423,5.91777661321756,-2.4701266570797324,8.081607106128928,7.723579587720085,0.3506556969118786,0.03982807876039329,0.1469810541528096,1.0
1_1154_bk_pic.pckl,-8.494177512126997,8.098611256977081,0.23003544615974103,-0.6410814294835419,14.277130799352854,3.4926937430990947,0.5777188334889146,1.9146830700360187,1.0
1_172_bk_pic.pckl,-10.446230876906956,9.380993426646373,0.01016681948921705,-0.5385655000175937,12.26602605951579,4.828189998674192,0.6204371645511708,1.2607153534028188,0.0
1_1122_bk_pic.pckl,6.615445839549887,13.298318656269817,-0.392853797709249,-1.1314189474520344,20.69603857178275,4.9097328318893805,0.4215251623760267,0.3765887463143732,1.0
1_1167_bk_pic.pckl,-0.44928124361667493,4.102575132541186,-0.01843881585730036,-0.8591711010194621,7.845586562487415,3.635666319599812,0.47242926358264686,0.7331508362412403,1.0
1_26_bk_pic.pckl,4.1049661623202915,10.631763715088924,-0.1125932535155873,-0.696369966885479,26.105887681521217,2.239647640704056,0.579977848548809,0.9516214663533592,0.0
1_442_bk_pic.pckl,1.609030299979542,7.3463084306864825,0.11210037398470343,-0.8743584923257334,14.887805827043271,4.081801427613314,0.4927549524436449,0.5690126993249839,0.0
1_428_bk_pic.pckl,3.5505068958871617,10.112848797092678,-0.11883632844547506,-1.0167188881194948,14.593322091669409,3.060643510313658,0.3998259972660627,0.5766592934344376,0.0
1_436_bk_pic.pckl,-4.129076897213981,11.49485378668605,0.011318132333455825,-1.1103744449787134,14.384509913266461,4.801908337105628,0.4827073516565934,0.46366043920601246,0.0
1_970_bk_pic.pckl,54.27748288211315,8.25036592037972,-0.9993252019416268,2.4666316941926807,2.661079860640797,1.1141341160885934,1.1269352216560784,3.457791806571584,1.0
1_421_bk_pic.pckl,2.1454381531364177,12.982468440780098,0.02600725103265808,-1.0502209831736677,17.544462027043874,5.1558523777404375,0.5018910655082199,0.8594948444702812,0.0
1_954_bk_pic.pckl,5.560337814382098,6.096963068211816,-0.08376669713140959,-0.007933908715313286,18.6895232816082,1.9162194580158214,0.8985830975734479,2.5766241062058866,1.0
1_1315_bk_pic.pckl,2.3408377413590937,4.192958940811487,0.10124711260814188,-0.9032526399386374,12.515528836807613,2.5225279202016164,0.5680559719381081,1.2979245267667152,1.0
1_124_bk_pic.pckl,-19.245335327877093,7.312469821203946,0.39682973723336085,0.541877270167886,12.307548777156573,1.3106859658999936,0.3927826896003609,1.5285551442055254,0.0
1_68_bk_pic.pckl,-8.601925484124823,10.82202008809123,-0.11758775240786869,-0.8059984943474192,7.895285439840203,5.01166355818328,0.37868881814625227,1.0032111817974718,0.0
1_1346_bk_pic.pckl,0.956869828708991,15.952864657729167,-0.07497584606937585,-1.315574674481452,21.113703194020477,4.333912445964985,0.32976039716492994,0.8446193458178962,1.0
1_1130_bk_pic.pckl,6.312403661449171,6.390149661762341,0.1745061711255046,-0.7607095844420992,30.638008312453653,2.037650311181795,0.5278877529205247,0.6057113997420818,1.0
1_974_bk_pic.pckl,-8.706524168584654,4.411033979960412,0.2551624201276914,-0.22237601935148904,8.630184023256223,1.883716253929496,0.7334378606676928,2.4768499475016066,1.0
1_430_bk_pic.pckl,-4.685918226761534,9.470235341202565,-0.02183389471360069,-0.8597399298654503,17.31837323296415,4.666915468502726,0.6573734879297252,0.7661183344850319,0.0
1_78_bk_pic.pckl,-48.55179902454944,6.850297469505931,0.009435585908875069,0.1911000115880993,8.355222421637778,3.121761601108902,0.9937269806660559,1.8729762696906385,0.0
1_1132_bk_pic.pckl,0.7664258542465898,14.095587579318945,-0.41943124057844194,-1.1697439962509186,17.549021010288058,3.2869655374001314,0.08971861252590219,0.13780212198746875,1.0
1_1090_bk_pic.pckl,55.33936730705884,16.888146022950018,0.09668800172244059,-1.4739804445053575,0.34102531271108916,2.8395052786328776,0.09562168520964251,0.09531533786322044,1.0
1_1332_bk_pic.pckl,-1.2729919696037888,11.161115113624412,-0.16923322573821536,-1.22251190405715,10.271115339285092,2.6048920975269354,0.35326830102875484,0.33465315147238883,1.0
1_132_bk_pic.pckl,60.57767802883306,10.323000418656335,0.07824198992333055,-0.48664289280381334,9.565930262260636,2.098362219227451,0.18032181791989965,0.31574320984924276,0.0
1_924_bk_pic.pckl,13.243413915990557,10.416333773011802,-0.3140849388404944,-1.0120126619079834,30.914755605693237,2.3000007342414124,0.18058667312670584,0.2918669024721011,1.0
1_1134_bk_pic.pckl,27.38137455524639,21.970359568417173,-0.025297678164860726,-1.4218120184804366,9.221713892452001,0.7770896226917152,0.31210908807089116,0.0515315927620672,1.0
1_5_bk_pic.pckl,-3.320910283683778,13.242520141035794,0.010322578196339794,-0.9510367217458315,18.406682131553985,5.052040036389912,0.5257191826530998,1.125427195552588,0.0
1_269_bk_pic.pckl,1.1723931065554882,4.883198549893995,0.04880843251000713,-0.8255193650793128,12.284808536468745,2.6050447891134434,0.5106535074476699,0.5373376763394283,0.0
1_128_bk_pic.pckl,7.902585266914277,11.57571520723609,-0.4772251275869233,-0.8472609144886794,41.362138892267744,5.748950529567589,0.40080473239668263,0.780369689974735,0.0
1_70_bk_pic.pckl,-47.27137425317967,10.496852336666443,0.30137746858192943,-0.10125551686635764,8.134205569579558,2.358188691925468,0.6784371149007039,1.9761811100370714,0.0
1_1078_bk_pic.pckl,-7.308149188281648,11.296684814818645,-0.0005928491687651194,-1.0635293693993406,36.385228490817696,3.755703599939788,0.43233661326934014,0.7469305965102685,1.0
1_232_bk_pic.pckl,8.472100952034198,7.537578573356334,0.16513618691857268,0.0536575534024296,39.48552502618712,3.385709071558678,0.9467774873117549,2.7074386698132455,0.0
1_918_bk_pic.pckl,-50.71222713766707,12.617490222940061,-0.48499918988727175,-0.9701754269521635,6.499282588598511,2.0123592156465726,0.23346649744152173,0.23107554888997395,1.0
1_260_bk_pic.pckl,-42.727262972872055,6.818754853732664,2.1975509385501693,6.129588918689174,7.587992358086257,1.6215419380452039,0.7588421833855339,3.096262088382301,0.0
1_228_bk_pic.pckl,92.5006130769392,13.687345883214299,-1.3291577856230665,3.272612472622216,14.431108456252225,0.6099167312088385,0.45553048571028476,1.2856296042652455,0.0
1_24_bk_pic.pckl,-9.183978093203185,10.739495201573336,-0.21949997106425168,-0.5335484227720539,27.773742544550615,3.177419773918899,0.563138579497553,1.9322018469732711,0.0
1_426_bk_pic.pckl,-2.891973487930184,10.71899047349816,0.007017035380773967,-0.9032474149255073,23.56143675671871,3.8659783398490606,0.5760248786084797,1.1655580816127975,0.0
1_273_bk_pic.pckl,-1.0661248702280166,12.496678726017239,-0.09342241776863619,-1.0576897032092911,14.604010792438153,5.3584501776823785,0.47728967236232644,0.7170595522291572,0.0
1_1006_bk_pic.pckl,-4.96554676852023,7.169241759927527,0.08750726410040614,-0.5724781379730529,16.41227854985578,2.3096065125066896,0.5591776561146953,1.6921878790947424,1.0
1_252_bk_pic.pckl,58.128039992489846,12.922948845410623,-0.23305989944218714,0.2577910269029724,0.06031933481341767,2.9912708118909457,0.7404057855114468,1.0706666383356191,0.0
1_434_bk_pic.pckl,1.1105990125093854,10.467100222056542,-0.020325550992199806,-0.8551472533368051,19.37189716607159,5.162316266249835,0.5560363610668733,0.9794221557213357,0.0
1_122_bk_pic.pckl,46.504296946646306,12.075863983739266,-0.4686454954367026,-0.053931887207134654,11.711487558915662,1.151132802510124,0.8405315510937789,2.540837729706698,0.0
1_438_bk_pic.pckl,-4.881740502641628,11.115793425466492,-0.01262353634455253,-1.103522127369086,21.29993272692361,6.024246683236798,0.4736877286001179,0.47341867111676456,0.0
1_180_bk_pic.pckl,-11.059583262667685,12.307381001845465,0.20970101670922492,-0.5678459717239458,32.75453949005465,4.091114313990171,0.7226992835758691,1.6279367281350954,0.0
1_1_bk_pic.pckl,1.6115945922120363,6.367349872368551,-0.08041876796137576,-0.7072315334341281,14.962739888986523,3.1682624557988435,0.6282413428013515,0.9167883202865363,0.0
1_176_bk_pic.pckl,18.09757394402115,13.746396210381366,-0.17019743637464227,-1.1058074109616096,16.887811371545276,0.6927912791120177,0.19706256952040296,0.4679797166250247,0.0
1_250_bk_pic.pckl,-3.0975664200573494,11.752881387786811,0.12145042563203567,-1.235205457179175,34.44639604942758,0.9240623317146496,0.4474662854405347,0.09746205676992627,0.0
1_1338_bk_pic.pckl,0.6965529545408157,11.758396075268426,-0.057487635736930456,-1.355577674897213,13.007773998725135,3.3887048897121583,0.27444657248139176,0.22131295281046773,1.0
1_234_bk_pic.pckl,-8.983417735907201,11.47388069771944,-0.12394533310126071,1.0066884005363934,36.80636878346455,3.3148688912630395,1.2646378235508404,3.76683325776045,0.0
1_444_bk_pic.pckl,-4.179173106381179,12.578883557697072,-0.0134338180384974,-0.8117252929991593,20.819327424495224,5.831411669611078,0.6569308764470444,0.9392852508824967,0.0
1_1082_bk_pic.pckl,-7.921053052457566,18.63614897396781,-0.22521448689364065,-1.3212291706176256,16.624585611421452,8.04968711570358,0.1518779692882251,0.049429755050740654,1.0
1_976_bk_pic.pckl,-16.65258754968368,6.573279649089658,0.07887541546777085,0.354302094768581,26.875262327376383,1.4962618391885976,0.9207033940383804,2.2687338496077545,1.0
1_80_bk_pic.pckl,-85.16168574200023,10.65952238889044,1.3337789253648662,2.9046215298357145,1.4430578848787832,1.154862499275306,0.962909062710763,2.1992345149217067,0.0
1_950_bk_pic.pckl,84.2377693699535,16.21213725201967,-1.0651210776788556,0.7442231576645584,16.319889480237812,0.7548896587602059,0.6517088145380815,1.995918651514691,1.0
1_1326_bk_pic.pckl,-0.945834535296392,11.741609596756684,-0.08171413406551764,-0.9922301828755639,16.921845656023986,3.704066708604323,0.4483337982293081,1.151197526052209,1.0
1_1080_bk_pic.pckl,11.828838694627418,13.59749352047171,-0.35095844085981265,-1.3216655911934816,12.749670039114612,3.7655721043969566,0.16866028249131573,0.10679323397457019,1.0
