,mean_mean,mean_std,mean_skewness,mean_kurtosis,std_mean,std_std,std_skewness,std_kurtosis,Class
1_450_bk_pic.pckl,-1.963614982428108,4.1091644931316385,-0.032661634629725066,-0.7110673001241583,12.266984322269181,2.0658906795170155,0.5603250587853965,0.8844996242755621,0.0
1_454_bk_pic.pckl,0.9311651100379695,11.00723019880392,-0.11969059727197759,-0.943780530586282,15.962026192734854,4.108888602610752,0.5698152991280832,1.4829461959459553,0.0
1_465_bk_pic.pckl,-11.849264848959175,6.987339145569655,0.2453515975385544,-0.3215380891873008,11.564204521169204,2.0005232626764875,0.7949394233318259,1.5344048317632062,0.0
1_467_bk_pic.pckl,-42.80530730407799,7.012165072581956,0.394873715893216,1.2398844488247198,14.972392457597714,4.404487429275808,1.2601727775489415,3.6700866604008433,0.0
1_469_bk_pic.pckl,-74.68734756835119,11.973777530268798,1.1648947791544846,2.5959441146751736,7.265975970345572,2.9035395326277023,0.1307462919006812,0.5919741635139477,0.0
1_473_bk_pic.pckl,-2.028807519132304,5.048765582980668,0.2524008097210496,0.5054902807431544,25.01895336986371,1.5016085775579948,1.0694992579245126,2.5839272424484263,0.0
1_475_bk_pic.pckl,-3.3613529204352446,9.847906182650002,-0.40864142951641325,0.0010864134227560607,41.10569856158121,3.604161977462127,0.7454554805225503,1.211517037887969,0.0
1_477_bk_pic.pckl,-54.721076325291826,8.844817820012121,1.3479562154591713,2.066039469969549,4.539467931125834,0.7090519269334834,0.21607703791937594,0.36904640069011174,0.0
1_497_bk_pic.pckl,5.890078586666986,5.4564236286124945,-0.03243226145504069,-0.8374358371115911,13.518872433136128,1.9937241147980034,0.599999926223688,0.8036886851636147,0.0
1_517_bk_pic.pckl,9.848262164790746,5.6745454195654625,0.03781433274005327,-0.23656715413562784,15.822713038279703,2.107551720674654,0.8649979490496357,2.8240693462269184,0.0
1_519_bk_pic.pckl,39.070542673942114,8.906640200808246,-0.055319317816987984,-1.2173350318415261,9.380022000757949,2.8732862297484663,0.47163110889768417,0.2785859206574911,0.0
1_521_bk_pic.pckl,-11.657379784033218,9.123334968207569,-0.4926440108341859,-0.5784796835443925,20.666840842516592,0.8478984632930054,0.4028189715618223,0.9334889588224252,0.0
1_525_bk_pic.pckl,7.78824797569546,9.875196051760705,-0.2431572258169306,-0.5802099126555126,38.56971178011684,4.085507373505685,0.8129459208684333,3.0670814427999766,0.0
1_527_bk_pic.pckl,-10.379120198260129,12.800144920235645,-0.07553367830277935,-0.26973423398466323,23.471136595379193,6.9403265238194445,0.6600150323566708,1.0932749908193702,0.0
1_529_bk_pic.pckl,45.501782224121314,10.551099686380569,-0.2897376633917453,0.9201797233340305,20.76640801992035,3.183702359955945,1.1143693692309067,1.472632471793259,0.0
