,mean_mean,mean_std,mean_skewness,mean_kurtosis,std_mean,std_std,std_skewness,std_kurtosis,Class
1_1130_bk_pic.pckl,8.226011304838899,6.840496902316302,-0.20212975469503347,-0.7843461889195045,35.764800806902954,2.0715743249932843,0.3932610647924721,1.289199481276798,1.0
1_1334_bk_pic.pckl,2.6587482917296192,17.116515486896414,-0.29641715046436323,-1.302771105829434,21.531105614276605,3.2163755505314855,0.22852973943296215,0.2638069504022722,1.0
1_180_bk_pic.pckl,-8.681700978955504,12.321857058215535,0.1276122045941915,-0.5783086236200737,24.411256327869914,4.358721737741202,0.7469768258171282,1.8027023085603824,0.0
1_269_bk_pic.pckl,-0.2687212336388159,5.761498514046092,0.027104018020433805,-0.8800541114396723,9.396288227081868,3.2578402500771397,0.47424382991894326,0.39629111722072513,0.0
1_1171_bk_pic.pckl,2.151153366309048,15.29878908027341,-0.06440125627002777,-1.2864353043937136,13.040923485509163,5.514096893019331,0.3166835115770935,0.3132647798539471,1.0
1_1338_bk_pic.pckl,0.8153848830517818,10.509062358752882,-0.09357366992823203,-1.0910910728029999,20.698919089523997,3.880520019314061,0.41214644815773793,0.47685368805074846,1.0
1_904_bk_pic.pckl,-9.510757934141235,10.615415571064212,-0.24654766450762355,-1.1284184855311366,22.728227716201367,1.0668381613309699,0.36952216209856403,0.41780302463997304,1.0
1_1164_bk_pic.pckl,-24.119846717362,7.045472189976635,0.5106073564450967,1.5680158284584147,33.876798942903555,2.3344589941661082,1.152267448041543,2.3429088833566194,1.0
1_130_bk_pic.pckl,8.425730409191386,8.140428374593245,0.2939815722700584,-1.0107089356158672,14.028969118668563,5.898305914783841,0.2018735186938632,0.43076421147749,0.0
1_1082_bk_pic.pckl,-25.8885799415194,21.261518992695073,-0.3916942611954298,-1.1882636579792325,19.726662270251474,6.817942500692119,0.13495225861295135,0.15560614156263142,1.0
1_1158_bk_pic.pckl,-19.87896189967994,17.21649837628988,-0.18964873935355578,-1.2796456869401371,11.228031409559588,4.328877442896284,0.07458375168341051,0.003082498793525068,1.0
1_1026_bk_pic.pckl,-8.03490806693916,8.523606572946008,-0.12091747017220479,-0.9709219093501377,34.246470753514835,2.929999942358386,0.3716242176806152,0.6919364560981566,1.0
1_956_bk_pic.pckl,2.9031559407993663,13.271594667795767,-0.11028326998226837,-1.441898135950479,19.689717661647453,1.3460384483520957,0.07176074901496672,0.053167859896592534,1.0
1_1028_bk_pic.pckl,5.83369933169166,11.185306631428075,0.01028899624248911,-1.089964308694705,13.146176193027518,2.1873436172333722,0.3089646292649391,0.45357191293965254,1.0
1_1156_bk_pic.pckl,-3.6627056555252224,24.994225090427165,-0.24305548391466544,-1.564799956305558,52.00005713008267,3.0461647175277906,0.1913701855741272,0.059847002168054914,1.0
1_1326_bk_pic.pckl,-1.7967135200588962,12.872601140590179,0.04470700160530168,-1.1623745504396155,22.296412225703897,4.740326749640132,0.3805713292072655,0.5385222044069544,1.0
1_16_bk_pic.pckl,-3.7344179641872364,9.511645608323173,0.07151036698183048,-0.8165643181285405,19.17714369785373,6.322504890608864,0.5177091947308842,1.071454609421584,0.0
1_950_bk_pic.pckl,93.01710600694673,18.377262966594785,-0.9952672932809055,0.7250686713021498,17.296155861670606,0.17801593076469402,0.7569648380212916,1.9453055990277321,1.0
1_1006_bk_pic.pckl,-5.676422670813815,5.109445617484919,0.2603659564175942,-0.05006176266652884,23.887848901665915,2.2244000794517,0.8845061671949142,3.547543333895772,1.0
