,mean_mean,mean_std,mean_skewness,mean_kurtosis,std_mean,std_std,std_skewness,std_kurtosis,Class
1_954_bk_pic.pckl,5.71482324787265,7.667347720597309,0.1031047166214693,0.039358129536765714,22.615513480175235,2.939841711435003,0.92458180403817,2.804808881082642,1.0
1_1030_bk_pic.pckl,-64.60938443542997,11.845605787416547,0.22403953899752863,-0.605212533472047,23.068915698700426,4.8044659038807085,0.4819316626523401,0.4356712432344182,1.0
1_922_bk_pic.pckl,7.786436658903152,6.672686674812528,0.07215687891500375,-1.0456912207868594,13.205387300905562,1.3009435620524308,0.420261283943558,0.19634065233342235,1.0
1_926_bk_pic.pckl,23.98936973451351,13.91984112002311,0.30412502535171393,-0.6962970845295169,21.846340332486278,7.5081096631057695,0.7117459983376265,0.3527455288510717,1.0
1_174_bk_pic.pckl,-11.369245470430975,12.90131703096886,0.004335374966028316,-0.2885136131583599,24.112917276412833,5.179674251779804,0.7883560945686809,2.143566052172622,0.0
1_248_bk_pic.pckl,-0.245738684005595,12.922083718273264,0.10864020223476159,-1.0852823865417003,9.693798199279273,5.737181500557188,0.3695341765616301,0.4877661313551856,0.0
1_228_bk_pic.pckl,54.541887601848586,9.805505722222565,-0.13378999363450084,0.08626127291492458,13.99221094581188,1.806557692049095,0.18078296890001153,0.6067511953371583,0.0
1_1315_bk_pic.pckl,3.1364053209131377,5.183911320221784,0.02234227650172723,-0.747689716745861,17.094855010041265,2.475983448644276,0.6278385488673096,1.887865278522209,1.0
1_1319_bk_pic.pckl,-1.0834178621433153,12.496109986747076,-0.06478231608953211,-1.1636088838032186,19.336221023622738,3.960527912281983,0.423199632937023,0.6320113578075668,1.0
1_918_bk_pic.pckl,-58.01124520016833,13.4308189204739,-0.065771303943951,-0.652158205312,5.320211847905213,0.012204110731854456,0.5295964374159948,0.3493905871820081,1.0
1_5_bk_pic.pckl,-2.9330003210612476,14.420544413067594,0.028007127393354776,-0.9384216094878806,19.12961723497133,5.96539597553404,0.5615039932954254,0.9430939730692971,0.0
1_1154_bk_pic.pckl,-10.774078502800618,9.296091439057061,0.14579646566833107,-0.9404680096133278,18.823009957233236,3.4619238313803318,0.3850487816052252,1.0010809405230015,1.0
1_232_bk_pic.pckl,2.411751349278378,7.912223919454203,-0.03437736842480063,-0.5370971812584456,25.256876927375412,3.698275966786715,0.6490001326765603,1.2460934923843874,0.0
1_1342_bk_pic.pckl,5.493824473279816,17.49229862335562,-0.16325890885172048,-1.293746001752817,20.407092826458378,3.260235347219077,0.26818482967477086,0.39402302201047373,1.0
1_76_bk_pic.pckl,-0.7363101361978003,12.162108266943493,-0.1659409964002316,-0.7221372742576431,14.983398540683694,5.60474984508479,0.6338915456413576,0.988979128773677,0.0
1_976_bk_pic.pckl,-19.316148133882365,7.384762721739934,0.2392308091753967,1.9916270044484965,35.28199437186317,3.44901576782777,1.4273697806737005,3.782811195071842,1.0
1_970_bk_pic.pckl,61.770079606624776,11.649184365138822,-0.2158959905752606,-0.5582863115631124,4.8727348685289265,0.5022551815739895,0.5128308059422777,0.6374424884676942,1.0
1_234_bk_pic.pckl,-12.822310236686528,10.630444146408724,-0.14985060433657588,-1.0777302763792989,21.6890137586424,4.7411538368187855,0.23354189421059146,0.7047088628179445,0.0
1_172_bk_pic.pckl,-4.008218623703688,13.368408583180473,-0.08818747677914622,-1.2812410465665145,10.734109623525402,3.453104325638168,0.22751549269628168,0.18262398755273296,0.0
1_1090_bk_pic.pckl,72.46039281392163,15.42924548486669,0.09064819709513365,-1.1209111977617434,1.786418842658243,2.3683857737814478,0.32370659132474056,0.2757054648946765,1.0
1_1132_bk_pic.pckl,1.560188075818843,15.198277624889352,-0.448822275151294,-1.040618315828448,20.861380031437776,4.17003995909361,0.1224149598775578,0.3416259884059929,1.0
1_978_bk_pic.pckl,61.89549832171147,7.469777409707042,-1.443635779892249,4.132264756607948,10.170230609564026,0.16141854844741443,0.3416230234242228,0.6140090444494044,1.0
